site_id,lon,lat,site_name
6762,-91.4458343505859,31.9625010172526,weighted_sample
6763,-85.2958343505859,31.9625010172526,weighted_sample
6764,-112.254167683919,31.9541676839193,weighted_sample
6765,-85.4541676839193,31.9541676839193,weighted_sample
6766,-85.1958343505859,31.9458343505859,weighted_sample
6767,-90.3958343505859,31.9375010172526,weighted_sample
6768,-112.720834350586,31.9291676839193,weighted_sample
6769,-94.5791676839193,31.9291676839193,weighted_sample
6770,-86.0375010172526,31.9291676839193,weighted_sample
6771,-110.837501017253,31.9125010172526,ameriflux
6772,-110.837501017253,31.9041676839193,ameriflux
6773,-87.2458343505859,31.9041676839193,weighted_sample
6774,-85.5625010172526,31.9041676839193,weighted_sample
6775,-94.4708343505859,31.8958343505859,weighted_sample
6776,-96.8958343505859,31.8875010172526,weighted_sample
6777,-94.0125010172526,31.8875010172526,weighted_sample
6778,-93.5125010172526,31.8875010172526,weighted_sample
6779,-89.0875010172526,31.8875010172526,weighted_sample
6780,-82.7458343505859,31.8875010172526,weighted_sample
6781,-82.1708343505859,31.8875010172526,weighted_sample
6782,-88.5375010172526,31.8791676839193,weighted_sample
6783,-85.3958343505859,31.8791676839193,weighted_sample
6784,-84.5791676839193,31.8791676839193,weighted_sample
6785,-95.2708343505859,31.8708343505859,weighted_sample
6786,-84.8875010172526,31.8708343505859,weighted_sample
6787,-106.387501017253,31.8625010172526,weighted_sample
6788,-95.5291676839193,31.8625010172526,weighted_sample
6789,-85.5125010172526,31.8625010172526,weighted_sample
6790,-88.1625010172526,31.8541676839193,ameriflux
6791,-88.045834350586,31.8541676839193,ameriflux
6792,-97.4375010172526,31.8375010172526,weighted_sample
6793,-88.8291676839193,31.8375010172526,ameriflux
6794,-86.2291676839193,31.8291676839193,weighted_sample
6795,-85.9625010172526,31.8291676839193,weighted_sample
6796,-84.0041676839193,31.8291676839193,weighted_sample
6797,-110.862501017253,31.8208343505859,ameriflux
6798,-110.854167683919,31.8208343505859,ameriflux
6799,-108.079167683919,31.8208343505859,weighted_sample
6800,-82.8708343505859,31.8208343505859,weighted_sample
6801,-107.354167683919,31.8125010172526,weighted_sample
6802,-87.5125010172526,31.8125010172526,ameriflux
6803,-94.8791676839193,31.8041676839193,weighted_sample
6804,-93.6958343505859,31.7958343505859,weighted_sample
6805,-110.829167683919,31.7875010172526,ameriflux
6806,-83.3625010172526,31.7875010172526,weighted_sample
6807,-103.254167683919,31.7791676839193,weighted_sample
6808,-83.0541676839193,31.7791676839193,weighted_sample
6809,-90.5541676839193,31.7625010172526,weighted_sample
6810,-83.9208343505859,31.7625010172526,weighted_sample
6811,-81.9875010172526,31.7625010172526,weighted_sample
6812,-115.762501017253,31.7541676839193,weighted_sample
6813,-110.054167683919,31.7458343505859,ameriflux
6814,-95.7458343505859,31.7458343505859,weighted_sample
6815,-109.945834350586,31.7375010172526,ameriflux
6816,-102.212501017253,31.7375010172526,weighted_sample
6817,-84.1708343505859,31.7375010172526,weighted_sample
6818,-89.6125010172526,31.7291676839193,ameriflux
6819,-92.3208343505859,31.7125010172526,weighted_sample
6820,-92.0708343505859,31.7125010172526,weighted_sample
6821,-83.7958343505859,31.7125010172526,weighted_sample
6822,-86.2291676839193,31.7041676839193,weighted_sample
6823,-103.520834350586,31.6958343505859,weighted_sample
6824,-85.8125010172526,31.6958343505859,weighted_sample
6825,-84.9291676839193,31.6958343505859,weighted_sample
6826,-111.354167683919,31.6875010172526,weighted_sample
6827,-109.404167683919,31.6875010172526,weighted_sample
6828,-88.1541676839193,31.6875010172526,weighted_sample
